did,name,version,status,format,file_id,default_target_attribute,upload_date,NumberOfInstances,NumberOfFeatures,NumberOfNumericFeatures,NumberOfSymbolicFeatures,dataset_md5_checksum,metadata_response_sha256
44748,guillermo_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111510,class,2022-11-17T18:47:50,2000,101,100,1,a709a5c73642aa64d642cbfd79e37840,03775bbf60c58118ddb526c2e633ec463b86fb4ba15de6ff32a54edd55cc3cf1
44749,guillermo_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111511,class,2022-11-17T18:47:56,2000,101,100,1,4a7a4e30c090e1ff4079d49e26de6163,0961ddcba70c830c507a970366093da74084703e24ae76c7b9344dc5411a9c9e
44750,guillermo_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111512,class,2022-11-17T18:48:01,2000,101,100,1,bdd8f248af90b4ce4a1bc3be8177775d,6042a92014b6c63430fb0b8594a65cf6dbd929aeb960f6a96b69ad79313dff9b
44751,guillermo_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111513,class,2022-11-17T18:48:07,2000,101,100,1,4fac25da12b39ad8f1baa6462d08a990,a6ae78a9ab5e1686447332174ee3b2797b68d155a63e04d9e85b6bbb0311a9f6
44752,guillermo_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111514,class,2022-11-17T18:48:13,2000,101,100,1,a3054f9b98938b696ed4e43e15e5029f,df2c0e23d66e5aa3ffcdac6e475eff78a86231de54b71ec3d205487ee230c480
44753,riccardo_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111515,class,2022-11-17T18:48:19,2000,101,100,1,500d09e0bf42f3e16a6b6984be65c983,34bf5d01f30a06cbd9e94ff91bf8522663368a9d2161260bfbebfd9da192bf11
44754,riccardo_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111516,class,2022-11-17T18:48:25,2000,101,100,1,f4fb5ceb9b6ee7710036935d19ef5eb7,93da60c717474254052195eb6af1af9b769792fc7f81689b3ce26a207b4bcfbb
44755,riccardo_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111517,class,2022-11-17T18:48:30,2000,101,100,1,9f31eecf0e03b7b07bdba2048a4210c5,ddc6df11b240e981f3295a29de155018c8304a44f4d1692f3d85d777bf234211
44756,riccardo_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111518,class,2022-11-17T18:48:35,2000,101,100,1,e6fbb810634cff6555edaefb8d67bf12,09952dcba1fe7d4e91d22eea25c4df5ca5b21105db59d71317e5913d13c83b95
44757,riccardo_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111519,class,2022-11-17T18:48:41,2000,101,100,1,982c462c37370336d27b75581415d6db,ca217f3132ca21d89e796810c82e5352586c89168a8491f11b1f29546daf03df
44758,kick_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111520,IsBadBuy,2022-11-17T18:48:46,2000,33,14,19,56509f96ea205cc605bf2e4fdd1d29d1,0a9252a09c872cfe7492872d527584f349d346d3570f8879cea2475f49737b6e
44759,kick_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111521,IsBadBuy,2022-11-17T18:48:51,2000,33,14,19,e724c86736f740fbadcccf2c11a9e815,af033dc1c5007587a029975f7aa5d4ccdb8ebf9bddaa83918a21783f24b19c8c
44760,kick_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111522,IsBadBuy,2022-11-17T18:48:56,2000,33,14,19,5b68ed42385d09a75e1e9347a01f3135,79fc03e96e5e445be1796ed4312c9144f3520c3557677878ccc1e4bb74cbef10
44761,kick_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111523,IsBadBuy,2022-11-17T18:49:00,2000,33,14,19,7f1c989e2f8914da1839ad8a899de0ce,6fbdb8056558ab91dd3d2310291037ada1c008db2eed83b647c82a5a329ebf2d
44762,kick_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111524,IsBadBuy,2022-11-17T18:49:06,2000,33,14,19,3438c88c4502df1ec47061ebb0b180d0,c1f376aefae1c6fd1b53e85141a477d50ff4460c7ccbaa6e18f5f65b7d4659d7
44763,Click_prediction_small_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111525,click,2022-11-17T18:49:13,2000,12,5,7,1167bd29db2efa5dde387dda978ae23f,d0a2b17477ccfaea863235ab4813e9660e3f9410dac90a2bb5270da036d6aa16
44764,Click_prediction_small_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111526,click,2022-11-17T18:49:21,2000,12,5,7,a2f3fe2c472fe315f1f988748c53f281,da6428cd5d6e8967573437bf50169d4e1f16a7730017f63fed7a10a9378caaa6
44765,Click_prediction_small_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111527,click,2022-11-17T18:49:29,2000,12,5,7,626307223613c331b95f4927fc54163f,77078c913656b49e585901103b122f939149aab03aeeac5b5461bf1cafe85f7d
44766,Click_prediction_small_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111528,click,2022-11-17T18:49:36,2000,12,5,7,10eacdc684a83f3009aa3f52ba11e2c4,2469fe86504a2af4cf7adb6fb15dc3d678e53fe8c0498dd143dd9f8825549dab
44767,Click_prediction_small_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111529,click,2022-11-17T18:49:44,2000,12,5,7,617b5e794dd0d106f83be2ed00c41d6a,75afb8fc3372a7e9453ec5910b4c4e5f07581ed2ed9aa0b8f78b97ed7ff36997
44773,sf-police-incidents_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111535,ViolentCrime,2022-11-17T18:50:16,2000,9,3,6,b76addb6da01fac09e8d626506ae4624,dc850f84c0549f3dc56fee7c8f945274f019ac32ba06d02ea5a1516d894cc658
44774,sf-police-incidents_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111536,ViolentCrime,2022-11-17T18:50:23,2000,9,3,6,1b890f730181d74089368240442c5bee,46ed752012a8c60def7a668eb2d0518591bae84d134a2894df560f2ec33e57fb
44775,sf-police-incidents_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111537,ViolentCrime,2022-11-17T18:50:29,2000,9,3,6,8a3c324ee7a884e2917d4f68c8f7ddba,b59ebe26f8e685091a73d71e96e7a9d9e7133e8bd8b758fcb022af60f610b19c
44776,sf-police-incidents_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111538,ViolentCrime,2022-11-17T18:50:36,2000,9,3,6,2efaa4981ea1ce8d339cd60bfd45a71a,e7d2d845fba263474a84d88e754cc77560e68e4ceb7cfdf75cd04697b82bfd1e
44777,sf-police-incidents_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111539,ViolentCrime,2022-11-17T18:50:43,2000,9,3,6,5205edcdbc1fe6b8a705af3ae291b25a,bb3e320d3d859802249ac877061718777a2121315e1017029fc4343c8da14f86
44783,porto-seguro_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111545,target,2022-11-17T18:54:35,2000,58,26,32,7ab8480b8cd91b28ae409ec04ebee7de,b6578e73d15c18964ced2c6920adedfff059b5ea7af6c1f21656c9fd19f83779
44784,porto-seguro_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111546,target,2022-11-17T18:54:41,2000,58,26,32,d3a66bec0b3ab5e6f545bf5132f7bea9,3b7a733706eed15594c25120b4a200dab4e0f6d514caae880671be79289ea73e
44785,porto-seguro_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111547,target,2022-11-17T18:54:46,2000,58,26,32,a3a68793b46c0e658de9d3f650472965,86664aea26d0a9447cdd02042928f9c309f2f68f6ca117c396a311c51855a807
44786,porto-seguro_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111548,target,2022-11-17T18:54:52,2000,58,26,32,c917a2f6ec4b62fe2373092b717ce92f,42d2cb66b051b6ae4be0fda78507e13269dbfad5cb5bc72043f78dde96897f48
44787,porto-seguro_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111549,target,2022-11-17T18:54:57,2000,58,26,32,36f880669063be83ee3952c7ed1894e3,dc45a157d204732e2dedb5f06c8809b61cdd9f1af93645338c5c9b1de87b7879
44788,KDDCup09-Upselling_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111550,upselling,2022-11-17T19:05:38,2000,101,99,2,808396692f5aa6b57dc6468f3ef58551,5c34b1994226cb0ce4f26d78fe1593d369d353cb7ff66ec21d9110a0dcdc2685
44789,KDDCup09-Upselling_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111551,upselling,2022-11-17T19:05:44,2000,101,99,2,1cfe84eef2d815db72d488c9c9767620,79fdcda4a3b3536a392fe9c57a03bc352c7ef367c6b09bbc00818782556a0fce
44790,KDDCup09-Upselling_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111552,upselling,2022-11-17T19:05:50,2000,101,100,1,d5efee3ee369c8d15ec361d874926097,c40ec9d9e509d223e4346ea386d3129a3251eb6b8b436764489aac3d7e1c4f9c
44791,KDDCup09-Upselling_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111553,upselling,2022-11-17T19:05:55,2000,101,100,1,c3489c298ee93143b2bb0ce14c13ed0f,ad7bb120b1f7f55731805ba03008cf45a5a384c1b9a6927d507b4d7529547796
44792,KDDCup09-Upselling_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,1,active,arff,22111554,upselling,2022-11-17T19:06:00,2000,101,98,3,9cb9fa307d30b9a51590a88529ad3243,9af4dee5ac78ab87dcf64f51b9b94921a167162146a6e6fa42b9d20a13723fc1
45019,Bioresponse,3,active,arff,22111905,target,2023-01-03T15:28:10,3434,420,419,1,58f4633d9617bcbe7d3b27f6ccfdca00,58160785c16a9681a2e20036981579b5c806b5325c0a6f22384a4650ab63c2c9
45020,default-of-credit-card-clients,3,active,arff,22111906,y,2023-01-03T15:28:16,13272,21,20,1,0f902bb15750bd38abd4af72704d527c,c45d91213d171333ba82866b1d2d00fcb9891c42342600da8ba4efb39d30029e
45021,jannis,9,active,arff,22111907,class,2023-01-03T15:28:33,57580,55,54,1,b6c8e699f2248446523fa1192ac38bbb,23ed3377ef5cae5722933df8d390e3821d9e812a84cdd94c631570fdade03535
45022,Diabetes130US,2,active,arff,22111908,readmitted,2023-01-03T15:47:28,71090,8,7,1,9f7de5ef4d6d279d0fcac3d39acbe2f2,23d7bbcfc36e112985c065ab4f0a005de98c4f852f656611e2c0a4b66d5e00b1
45023,heloc,1,active,arff,22111909,RiskPerformance,2023-01-03T16:12:52,10000,23,22,1,c77d0c9ea34bcba6574629b99355a125,5ff417752431fd46e13ec564a0c66a596352ef917b49f3be9588ad92e2301bfe
45024,credit,5,active,arff,22111910,SeriousDlqin2yrs,2023-01-03T16:12:57,16714,11,10,1,8ecf2c5fef84fbd300631769477cd76a,94b24ff9194420edef1bb217b11c8906f7ad841b7d0ffbd0af71c5abba181655
45025,california,6,active,arff,22111911,price_above_median,2023-01-03T16:13:02,20634,9,8,1,7fe645d60e214f1d9894f609d2029275,5cfd69ddff07e24c7c7cc22b4981d2fd0b703b59bde64e308696d50d0d01dd61
45026,heloc,2,active,arff,22111912,RiskPerformance,2023-01-03T16:13:45,10000,23,22,1,c77d0c9ea34bcba6574629b99355a125,9e23d68643c6001a7784cc38f7982a51f1d77fdd92b38c7db957c8f377d61782
45027,credit,6,active,arff,22111913,SeriousDlqin2yrs,2023-01-03T16:13:50,16714,11,10,1,8ecf2c5fef84fbd300631769477cd76a,390369200f770d66b24606526d087ef99cfe49d1893e5bb3700a76264da535b8
45028,california,7,active,arff,22111914,price_above_median,2023-01-03T16:13:55,20634,9,8,1,7fe645d60e214f1d9894f609d2029275,c71df203823ad169bc27cbba838e0f32e387b210cb31a75b7c5faa749102d827
45035,albert,2,active,arff,22111925,class,2023-01-07T00:33:42,58252,32,21,11,869033abbb1ebfd86db86c3872678637,5be26f51fa996c95af4d3032870dfc6ed9e23b8548d677f0843534e0a58d62c8
45036,default-of-credit-card-clients,4,active,arff,22111926,y,2023-01-07T00:33:50,13272,22,20,2,53b3029ed2ecc931acb57c79f92c5374,e5466a8ff10fe5615648ba7d2b8071f8ac9aa78c5c014a25a4cdc632bf93960a
45037,BitcoinHeist_Ransomware,2,active,arff,22111927,label,2023-01-07T00:37:24,24780,8,7,1,69c071f2b0d359524b302d25fa8cbfe4,e9f2a43401e0e1fd6b3302d72941509e791e6f87a633b14f6e39aea26d4590d8
45038,road-safety,7,active,arff,22111928,SexofDriver,2023-01-07T00:38:26,111762,33,29,4,79369322795e0ec45bff4d67ad9da128,945c608267f4546818c1cfb3b3b96a58de7687c76c345fbe7d40abb2c043cea4
45039,compas-two-years,5,active,arff,22111929,twoyearrecid,2023-01-07T00:56:26,4966,12,3,9,4a3834cc9249c48e1f0627bf533481ce,15aa8b8fcfe525402762409673b753c58f65b676d62aeb9cb4f17b2f9c618435
45051,adult-test,1,active,arff,22111969,class,2023-01-18T12:38:43,48842,15,6,0,afbd1da09a8bfb1e115395d9efabdd0c,b751169d9a67f7c988d06df17aab47d9d96cf7a8b70bf3a618a15c791ce0b683
45058,credit-g,3,active,arff,22112016,class,2023-01-27T10:59:35,1000,21,7,13,9ce9a85ca36b9a41bba4069867430d0a,84752b8e18712ce1d13629e60bce96924c04de183173852d9657dcf8dc99dbc8
45059,sick,2,active,arff,22112017,class,2023-01-27T11:01:21,3103,23,5,17,0ee1106cf950bd393204a931c19e288a,0cab79248529588069afe92390ea41aee81150abf980bf4557bb9b9852ddf7ab
45060,online_shoppers,1,active,arff,22112018,class,2023-01-27T11:04:18,12330,18,4,14,faafcef48f8334143212ece9f9b79048,82458ddc8d66698ba982ddc9be307b2b15595181ced5ec809551de7035f26dca
45063,credit-approval,2,active,arff,22112021,class,2023-01-27T11:10:50,653,16,6,9,6b312472d9a07fa4c776e5c1775e9b65,90b7a9780e081f0f600aa0b6da72e24e7084e13eaeb5b3d1ca57575ce1b985a0
45068,adult,4,active,arff,22112026,class,2023-01-27T11:26:07,48842,15,6,8,a9147588c9fd0b0ce470db525686482a,e50a46130ac55195d69ecb99d407cf551a01829f58fb53fb53840f38409c3527
45077,qsar,1,active,arff,22112035,class,2023-01-27T11:44:22,1055,41,30,10,0f0bef2ef42fe1105b0edfa75e4c2a92,4634e42fd79895e8d0cb4651554ceb3dfe029188deb5c3b802d55317e3571157
45085,Breast,3,active,arff,22112146,Class,2023-02-17T14:06:02,97,24482,24481,0,65fe9ff9a16289794d0359f95eb2600c,40b5fbf2278c6b1b64645790c9296e5f3991f243d734836d04292dac96ef3643
45086,CNS,1,active,arff,22112147,CLASS,2023-02-17T14:08:10,60,7130,7129,0,da2486a8bc00ce86e0168ba42cd91617,4c6a2d279c6751e9d85d1dac6d5a2a39baff5d90a0a876bdf80704b04c7bc0ac
45087,Colon,1,active,arff,22112148,class,2023-02-17T14:16:37,62,2001,2000,0,c976dec9f7a726c053eb0dc2301a23aa,b44441650b0a8bf669e5574df003855425edb36540cc0c9fd0ea70b55fa18b45
45088,DLBCL,1,active,arff,22112149,class,2023-02-17T14:19:27,77,5470,5469,0,5307b3123a1cb5caec2667825f9c7389,e64e4ce540a153bfb6a73d2e0e1bf256c29c60f9e43704c3dee17e88c0183499
45089,GLI,1,active,arff,22112150,class,2023-02-17T14:21:43,85,22284,22283,0,c3ffeba39883fdb40f4ed6577e8263d0,1eac8591268d1e19512cd7cb74124b403b993052b82b99d3e907041335b6f6ea
45090,Leukemia,2,active,arff,22112151,CLASS,2023-02-17T14:25:52,72,7130,7129,0,e91908ce4542eb40786864ed5eea96dd,a69aac6ab4ea904076c185d6bcb7cf1ecb72a020ff15be1ed921a278c5f19e77
45098,Ovarian,1,active,arff,22112159,Class,2023-02-17T17:03:54,253,15155,15154,0,29db4e043336281b56beaddd1966fdd1,15e99cca2b6993379769cb4c00284b611adbe158c08b5fcf19af8b48eb4d0c96
45099,Prostate,1,active,arff,22112160,class,2023-02-17T17:06:21,102,12601,12600,0,d182bd88e39c4a21f870aae03d3baed6,965ec616e4b851fb79f4c91d967978bdae199fc6b1330c81206fd32abdd35380
45100,SMK,1,active,arff,22112161,att1,2023-02-17T17:08:15,187,19994,19993,0,d38e5e46fd987d122152f67277228732,03b6336ba3e7a2761346469bd7507aa41bdadcdce6a57f0199ccc52ab653cf85
45545,Tour-and-Travels-Customer-Churn-Prediction,1,active,arff,22116513,Target,2023-06-02T22:26:47,954,7,2,5,5e9480fd560041295d28dcb10386566b,485a30e7ccc9a6f202b473bd60439bceb7123e2c0d64455554106efd67607d4f
45547,Cardiovascular-Disease-dataset,1,active,arff,22116515,cardio,2023-06-02T22:28:00,70000,12,5,7,b6b56c8069c390882b66dec870daffa3,562f8fb00d088b73531de8dcfc4c04d494e60e6ba0bc69e6030f61149c6e76da
45549,ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,1,active,arff,22116517,Label,2023-06-04T14:08:28,818238,31,30,1,64c37b1340d20e37e86c6ac606f4aafb,725aa267858d77e1f5cec4176254ddfa50141cba377cb5051a086df19291e646
45550,ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,2,active,arff,22116518,Label,2023-06-04T16:47:14,818238,31,30,1,87dc2a7e32264a27536780191b83f616,eb254b0465b10c4d422ebe84945677c4df60be6d8bc65d62aa1023b31ad13972
45551,ATLAS-Higgs-Boson-Machine-Learning-Challenge-2014,3,active,arff,22116519,Label,2023-06-04T17:12:47,800000,31,30,1,556caeaf2d13242c16c683901204e7bb,987f3f298e25b8ccfffd4ba1aaed6298246ae6157faa92d4880e7fe78d9da673
45553,FICO-HELOC-cleaned,1,active,arff,22116521,RiskPerformance,2023-06-04T17:23:16,9871,24,21,3,f0c121f506d7d7df0295d4ad9c260fe1,61647115067c57867f866ee33d34677c930f15c51322f9e4c57ffaee3700019d
45554,FICO-HELOC-cleaned,2,active,arff,22116522,RiskPerformance,2023-06-04T17:24:23,9871,24,21,3,2c675bd4d9cfc63d97771af7a65fd417,8952095f2d415ed89635e98ff34532091544ce2be18a3b8a93c612e9bce2c810
45556,Click,1,active,arff,22116524,target,2023-06-04T21:20:24,1000000,12,11,1,7a9f78656025934e91439250f8bc608c,5ece5427a0352ed25502b19b0acd381c510a74733198935313b00b56ac106b5c
45557,Mammographic-Mass-Data-Set,2,active,arff,22116525,Severity,2023-06-05T09:08:26,961,5,2,3,16eda295e59d814dde5cadbb97330117,24eed7b8004437942cb0b6ffb23f76df4fd0bdf743bccb63fceb0cdc7c7bd290
45558,Pulsar-Dataset-HTRU2,2,active,arff,22116526,class,2023-06-05T09:37:32,17898,9,8,1,b17ea256fc57b0faba070b60b8ef2e34,3070c60cfea63d5ff8daa1ab93891c5a8d160df306d4f0e4a7f15f228fc550ec
45560,online-shoppers-intention,2,active,arff,22116528,Revenue,2023-06-05T10:12:46,12330,18,10,8,fb10ecfb09eedc125b6ac92e4499c763,c86ccebfd41f3141f3e06846e2e3ba4ce2fe8b7fa84362e76715d6bc704c9ba4
45562,seismic-bumps,3,active,arff,22116530,class,2023-06-05T10:40:55,2584,19,14,5,0197432c4fa13c7d55f91b9f9abaffc7,a2962ba7336a0dca82dbb43298ab35b6e30907e3362c423a1a84838c14849d12
45563,Dota2-Games-Results-Data-Set,1,active,arff,22116531,Team_won,2023-06-05T11:25:29,102944,117,0,117,6a34ea4961e41345da5f50239f1896cc,ea61fe2a0e9a840645b105cf03395b8545b947d7b7c8f84ec8b4dc33493960c6
45566,SantanderCustomerSatisfaction,3,active,arff,22116544,target,2023-06-06T17:25:27,200000,201,200,1,1f0ee8e64c82381ad44ed7cdda897cb6,91b6eca60130f9114cd93bf13bd3c6c893435f7b2c51ac6a20528dae0b12b87d
45567,hcdr_main,1,active,arff,22116545,TARGET,2023-06-06T18:24:15,307511,121,72,49,f3add9a2adb52f1806c3ac612d65991e,59920ca2f95098720ecb66ed81aab505163d805c02e5ce5c6b811ec788e22735
45568,telco-customer-churn,2,active,arff,22116546,Churn,2023-06-06T18:47:42,7043,20,3,17,d86c439ead5f8a09ff1891083a8d5053,e0256919c0e9e5a9f052a8d7b20a33f1b9e3e91b78fcb1ab3840f66efa092e8f
45570,Higgs,8,active,arff,22116554,Target,2023-06-14T12:01:46,11000000,29,28,1,3e1a963d1c8dd4aa370cef6dbe4d8fbc,808c9cd8f9f5cb42140b6cab3f9a3cf06b56c12800bc13e82e1e026a6fe2726f
45575,Epsilon,1,active,arff,22116559,class,2023-06-15T16:09:53,500000,2001,2000,1,c349aecc83ec966e52509fd7e4e39d80,e533c3b7d21c5f5b6569420630761b7b9edcbca6c33ea68a3936308e12e4232b
45577,Give-Me-Some-Credit,1,active,arff,22116561,SeriousDlqin2yrs,2023-06-20T21:38:46,150000,11,10,1,53fbc48b682ecfac16697dfea4cb3c39,53ae5fb468b16a36ba005d35ee11f0a9ca9e2c12255ff8e192258bfa5bd9e67f
45578,California-Housing-Classification,1,active,arff,22116562,medianHouseValue,2023-06-20T22:06:01,20640,9,8,1,bf0db33eabd0038bc50d805000ee0735,d7b6fe28de64dfbbde7d9c32d8883d973aec67338b5a31b9973f24b185cc6c6f
45583,click,1,active,arff,22116934,target,2023-07-19T12:23:00,1000000,12,3,9,8a7b794e1ee5f6e6cc0e78d2df7f58b2,8389fe8fbfe7abad2a33622ea4c5c0a1f3a5d4bc0b9fd536f1b662fd5499b3dc
45584,Weather,20,active,arff,22116991,play,2023-08-06T14:15:18,14,5,2,3,f13dbfb7166622595044726ed79cabb3,7c242838817c9528298517f7c98afc1b626b2fa8f8bf23c37332dff8ff64a8c1
45585,Weather,21,active,arff,22116996,play,2023-08-07T09:51:53,14,5,2,3,f13dbfb7166622595044726ed79cabb3,e3b1fda302a58a38c44582498572631b1959b9d7bfe00d40c2b323b6f74fbc4a
45587,Weather,22,active,arff,22117002,play,2023-08-07T10:35:44,14,5,2,3,f13dbfb7166622595044726ed79cabb3,76d4ea32be4522e41d74bc0ab48a99e96f310aae6988a928fb214b1e32ceb0dc
45590,Weather,23,active,arff,22117009,play,2023-08-07T10:55:21,14,5,2,3,f13dbfb7166622595044726ed79cabb3,d5685a2c7ba007399a03099fd4f2f1332d948eaf1776d7494a5bcc354f0e5e5f
45593,Weather,24,active,arff,22117012,play,2023-08-07T10:58:08,14,5,2,3,f13dbfb7166622595044726ed79cabb3,82e50ec51a1342fcb17deca12bb9cadf0d211f314e9153bab463316a853a1080
45594,Weather,25,active,arff,22117013,play,2023-08-07T10:58:59,14,5,2,3,f13dbfb7166622595044726ed79cabb3,42088704868165d141f91a8401edffde4fcc9f6862daeea59ae55b26801e4192
45595,Weather,26,active,arff,22117014,play,2023-08-07T11:00:45,14,5,2,3,f13dbfb7166622595044726ed79cabb3,3e1192399dbba3252dc3d83a62c87671d20e0187d33eabd9c18952fe6a2db246
45596,Weather,27,active,arff,22117015,play,2023-08-07T11:01:02,14,5,2,3,f13dbfb7166622595044726ed79cabb3,1e5db73b9d5c5e3834f131d87bf645f2f9dde4c6a73d09b2f4458c019eac9b39
45597,Weather,28,active,arff,22117016,play,2023-08-07T11:02:12,14,5,2,3,f13dbfb7166622595044726ed79cabb3,06049f28a9532805cea5a44fac79e9497f259b2a83a9d2fa973d915189a31919
45598,Weather,29,active,arff,22117017,play,2023-08-07T11:03:23,14,5,2,3,f13dbfb7166622595044726ed79cabb3,60a202371a9ad2647c88c1f45e996fa2691cd3651d7e229244542e7e481c17f6
45599,Weather,30,active,arff,22117018,play,2023-08-07T11:03:24,14,5,2,3,f13dbfb7166622595044726ed79cabb3,8688336afd4f7ef8280eb812b3c5011cb0330dae817e433e163dfeba06a74b13
45600,Weather,31,active,arff,22117019,play,2023-08-07T11:03:57,14,5,2,3,f13dbfb7166622595044726ed79cabb3,7c5e98e30a46bbe1ad08a31e71ffd5cefc958d2cd0f075a29895c3a005849bd3
45601,Weather,32,active,arff,22117020,play,2023-08-07T11:04:27,14,5,2,3,f13dbfb7166622595044726ed79cabb3,cb7253604743d89cc03819c3694bf5682f8b2f6b89b79d4c8ac01d17e4a8bf77
45602,Weather,33,active,arff,22117021,play,2023-08-07T11:04:39,14,5,2,3,f13dbfb7166622595044726ed79cabb3,99614b6581aaf431c3111dd749adcb672a07c8fe4325b53e4e66bf72738635f2
45604,dummy,1,active,arff,22117023,y,2023-08-07T11:06:42,1000,7,6,1,7f5226bc68cc69b36fc619d263825898,020d116d2d29f48436f6b6a296b3660f3ea7606abb6f5d2147ac97532186c376
45605,Weather,34,active,arff,22117026,play,2023-08-07T11:07:20,14,5,2,3,f13dbfb7166622595044726ed79cabb3,10025b7338c98c026abaef8d1324350c346cf0eee2e08cd0d9d394881da3fbf7
45606,Weather,35,active,arff,22117027,play,2023-08-07T11:07:39,14,5,2,3,f13dbfb7166622595044726ed79cabb3,cf81085b0ce0ca760043d54b8777ecbd5b1381feef9ec42de51e7bb3b09395f3
45607,Weather,36,active,arff,22117028,play,2023-08-07T11:07:51,14,5,2,3,f13dbfb7166622595044726ed79cabb3,c9af6e3bb323256f7e9fb79ecad32a1cb4717909d99a63fbd6a805a6bb630360
45608,Weather,37,active,arff,22117029,play,2023-08-07T11:09:02,14,5,2,3,f13dbfb7166622595044726ed79cabb3,9ab6818b3f390495cc6bade870086d40a8a93bdb70d9650f8a7c85394195a4c4
45609,Weather,38,active,arff,22117030,play,2023-08-07T11:09:16,14,5,2,3,f13dbfb7166622595044726ed79cabb3,6587dcaba6b199f7abc8cb3baf7c12b285eb6e05f1bf0cfe56999100031af05c
45610,Weather-Test,1,active,arff,22117033,play,2023-08-07T11:10:38,14,5,2,3,017773e1d88aafefaa793b8f17abfb0b,f550ee2dfd8f520c2958a2eaad7e2d02ac15e3d6f42d8056c2b5d292693241c2
45611,Weather-Test,2,active,arff,22117034,play,2023-08-07T11:11:43,14,5,2,3,017773e1d88aafefaa793b8f17abfb0b,8a94fa412da609f1a1e352905a38d73e91975c25f10bf96984d6f1b4d89e50b6
45612,Weather,39,active,arff,22117041,play,2023-08-07T11:18:11,14,5,2,3,f13dbfb7166622595044726ed79cabb3,c75e92c70d31b759cf72c07ef1d7844de8ac8abde26b06ab4457f2de1816dd77
45613,appendicitis_test_edsa,2,active,arff,22117046,class,2023-08-07T11:19:32,106,8,7,0,9f10da45c1b5f48ad68c163da01315e2,1b76778e6bc41e4937fac106acdecbfe7d95f70f24764ceee9586f8a7d740aba
